scope,species,tier,memory_class_mb,qchem_mem_total_mb,qchem_mem_static_mb,requested_memory_gib,pyscf_max_memory_mb,partition,account,qos,wall_hours,cpus,orbital_aos,auxiliary_aos,electron_count,spin,atom_count,real_atom_count,ghost_atom_count,has_gen_basis,has_ecp,static_df_three_center_gib,source_record_sha256,qchem_input_sha256,qchem_input_path
gscdb137,BH28_BHPERI_1_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,450,1018,30,0,10,10,0,false,false,0.769656524,10e26718d2d2067c062b5e4eaa669291988b543e29b32d01a299b84d81871f8b,62150966e04c5ec82e034ce3f9fee2f29176a8a33f477b43ce21c799d3382627,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_1_min/input0
gscdb137,BH28_BHPERI_1_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,450,1018,30,0,10,10,0,false,false,0.769656524,a714468dba41eb32e1b44be0ad47a62ed9e55e6d5d6d99e22358661c9d633902,b49a417db10d1c7df278193994a6bcbb73a97f97ed92155c8c942ffd811293c2,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_1_ts/input0
gscdb137,BH28_BHPERI_2_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,642,1462,44,0,14,14,0,false,false,2.248296037,753c9a588c1656ae8dad737ffb0fbd51b6bf55cb8c27edcfcb405de9dde4d354,8c58e896f4e120ef9455624fb6dbf76f3f04868129f8792b15fa784c535b9e63,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_2_min/input0
gscdb137,BH28_BHPERI_2_ts,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,642,1462,44,0,14,14,0,false,false,2.248296037,6e282478f85abb8a43107ae5bc51d189671ebde6da28828a995ece2fe51f857d,5b3c2160cedab45c76ed37da93f0ff16a3c4100caa324f09b95e3fdba9c04751,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_2_ts/input0
gscdb137,BH28_BHPERI_3_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,579,1305,38,0,13,13,0,false,false,1.632590219,8bbb12d384e3b48f410216abc0047020d3453ee7a637e90c8f332f680da07e78,9a9eb6e21a62af4c32089066d3c8239f5017de7dad9c432507d4adf4f6f05172,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_3_min/input0
gscdb137,BH28_BHPERI_3_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,579,1305,38,0,13,13,0,false,false,1.632590219,3470f8a331f39c9a90e39141b1b4977d29e0d0adef03dc089d22da3cc85b5fac,4d2ad45097622ebadb5338bb48b89e38a5983cd2d6b640bb5b0ba487d567f499,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_3_ts/input0
gscdb137,BH28_BHPERI_4_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,513,1175,36,0,11,11,0,false,false,1.154193096,57a590bc4ec6d1ff099cb9bdfff01a56e0133bfbe9bb677e93ec1b4b3d5f39d6,e7db8137362eae8b51cc5de55181f62af91c061b4a85b2db785a944b9234ec4e,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_4_min/input0
gscdb137,BH28_BHPERI_4_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,513,1175,36,0,11,11,0,false,false,1.154193096,19b7fe92fb16573830eb6d171df5e3c89a218bb5222e10c8bfcf00ef701a4aba,252e8a048ec21af67442f49bfd6e0784e3caa44aa4e2d6fa0a2daf7c0f7d4a8c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_4_ts/input0
gscdb137,BH28_BHPERI_5_min,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,708,1592,46,0,16,16,0,false,false,2.977026343,dfd667d81386d91f0347006dfa042e97526c7ee4c12bf4326f6a9df7a9a9f345,e3284d276ef0f416a21a6e7e60e991c4e84f2aae49e08e81286107c9498b9150,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_5_min/input0
gscdb137,BH28_BHPERI_5_ts,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,708,1592,46,0,16,16,0,false,false,2.977026343,b3c5ea48834b932ce34d0de81d2b09224fc0c4a85d856970352ee59c38590b8a,528a9b9772ddde5839e2518a0e593f5ced52c91f661c6f745b75a6efb2aaefab,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_5_ts/input0
gscdb137,BH28_BHPERI_6_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,450,1018,30,0,10,10,0,false,false,0.769656524,2a69eddbdc58958e25c10b1c3bfb878967d352c022530583e7891749478ed605,25fa4606a0293d8f6e7a52b25635216cb46533551831f34bf090a14046c175a3,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_6_min/input0
gscdb137,BH28_BHPERI_6_ts,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,708,1592,46,0,16,16,0,false,false,2.977026343,a331d7597c922d4abb0ba3497ad420ce70d819e3a17976c294d35fbc9bd25f4f,f8f7a0af12329cbee312ae06aa4ba2532fcbc693a73478c80faa28775bc9e3f4,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_BHPERI_6_ts/input0
gscdb137,BH28_CADBH_1_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,192,471,22,0,3,3,0,false,false,0.065018892,d6ce60230914821bd40272b8d1c5ce9dd83f3a945daa5048cd8adf9e53d9b791,e0c1edbebdb23a93e7307bc7869c51278d7c9942a1ca06e13bfc07a55c171512,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_1_min/input0
gscdb137,BH28_CADBH_1_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,450,1045,38,0,9,9,0,false,false,0.790069811,75a5ab0156f3b6c9e821337243fb4fcbe546640c0fafc426a27dd94d31d3c8b4,36bc610255b150c76f30373222f33c7968be113deda97cf8d573ec23e25639ab,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_1_ts/input0
gscdb137,BH28_CADBH_2_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,222,536,22,0,4,4,0,false,false,0.098851383,defce350f3deaa7c1e441ef8879243a851da6addd21fada6573f904e326c44ee,c72a4dd9af4735811022b2a39f36f11214a6f55080156a253476bcf781b97c3a,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_2_min/input0
gscdb137,BH28_CADBH_2_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,480,1110,38,0,10,10,0,false,false,0.954705477,5e3f7f996b4b83ffb75309d38516aac7fece860ac9d56bdec293c6428ab2893c,ccec1e9d029021e87d036d67c865d50eeaa63691249d6389980d14716eb5e2a8,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_2_ts/input0
gscdb137,BH28_CADBH_3_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,255,601,22,0,5,5,0,false,false,0.146155357,84652ffd3885a46358261d35efe976e2ef7eed64299e0b28284e9201d93e1f53,10ae961736304f1d0a77383bde798acda2ae829f3751f3aea4ea57c53688b848,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_3_min/input0
gscdb137,BH28_CADBH_3_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,513,1175,38,0,11,11,0,false,false,1.154193096,e9f6f9371c18a101eedc297dd420366af7402bdc00277d90de87a03f04ebbc3c,81b43cc9eae56c6d884d18dc14bc4deceb13cf7f7fcfbc1664451843bab1cdb4,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_3_ts/input0
gscdb137,BH28_CADBH_4_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,225,536,22,0,4,4,0,false,false,0.101535022,5c411319b37bc56356e512ecb137ff9fa1d9c09d430414398e9593b552a5e83c,eea8005c8b2e598b8b295523e0c3c0139119c0e344a2a57153528710e6617356,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_4_min/input0
gscdb137,BH28_CADBH_4_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,483,1110,38,0,10,10,0,false,false,0.966664106,0bb3974fc92e4c152f738aca5f43f1c2d474cdad6f32ce1b13194b9bb630b4ac,9d48f77629210d4b27fd8697b658b44c71f39bd272b6a6176d16927b7bc2af08,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_4_ts/input0
gscdb137,BH28_CADBH_5_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,255,601,22,0,5,5,0,false,false,0.146155357,7052f3bcfcb4a43cc9e01cffdaeb97db27aadac31f159483191b4700bc0e749b,1c9fe213026b3cfb23a7de134a75285062fb8eec3644ef472369d058e46214c7,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_5_min/input0
gscdb137,BH28_CADBH_5_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,513,1175,38,0,11,11,0,false,false,1.154193096,37bf5f03f325b95078f5e5ef5fd894e385af64d82235a251aa11b07a85b25044,c266d16b8d5eb0a890d0f7af81987d38c8b6e9ae0c82671adef1682a6f42e33c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_5_ts/input0
gscdb137,BH28_CADBH_6_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,288,666,22,0,6,6,0,false,false,0.206502199,3625c7558363bb95c130b332592fb4a8d54b63fa81da2c41b3d335d90316ca93,c670ef8793cf282a8abdf87f2c6c4fb0fd74b5b5440d887b1bf6c1e8e4b42a2b,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_6_min/input0
gscdb137,BH28_CADBH_6_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,546,1240,38,0,12,12,0,false,false,1.379627287,8fcd7097d6cfc91a604b3b4a99a40a2bffcc2d05f67dfb2ad49905bcd191dbcc,d5a04b09d3b7cac12b42e242f510f6afc7e5ef2f82fcf2ffc784059b3bf7a5dd,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_6_ts/input0
gscdb137,BH28_CADBH_7_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,291,666,24,0,6,6,0,false,false,0.210819215,f44a3be5eaa84889a2b791228fa7db7d1ee5b3359171c5e12557bbdf97bf201f,ff034a1e374102ca424099f3d302cb9fff59f08e6739787b02c6442f0d7d252e,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_7_min/input0
gscdb137,BH28_CADBH_7_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,549,1240,40,0,12,12,0,false,false,1.394815743,74dac1234f65bd84293a9f2c5934558d82471e7b01a27bd40e9beb7d9dc774c3,0e937fd519e909278499a25480f76b825909553aeb0ee7b25b6fa697cbcb0514,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_7_ts/input0
gscdb137,BH28_CADBH_8_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,321,731,24,0,7,7,0,false,false,0.281474076,77ce2342dad84c58d2e07b220143aad7610ccce959587fa68884bfb94e355a78,be95c2a8e5f5620d6210f03a657a6bd6bb81df66d2ccb9a60b3e179500e6cc18,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_8_min/input0
gscdb137,BH28_CADBH_8_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,579,1305,40,0,13,13,0,false,false,1.632590219,5a4a0a888c5498173fb684f285421c5d5aeb819db0fcec54e3ec221e7edb400e,5890a48be295169f955309db99d89c8909ad1fcc778d67e3a9091ae4b012e1d8,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_8_ts/input0
gscdb137,BH28_CADBH_9_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,354,796,24,0,8,8,0,false,false,0.372653157,c26a06bbf7ac68febabd97ad747fe99570495236f9cf2464ec97941600f8cdec,425da3b98c2345c6e0bf1ea5a635a2e52f4e8152721619ae78fc77b2599e41e8,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_9_min/input0
gscdb137,BH28_CADBH_9_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,612,1370,40,0,14,14,0,false,false,1.914664060,68fd277e0bad91f7e93bbb2d9ca470ccaea6f97e182293a886012760aaa34208,4c9a00c3b0a00aa06751199f591bec30a3a7ae729c97b0aa5006c45b02003824,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_9_ts/input0
gscdb137,BH28_CADBH_c2h4,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,258,574,16,0,6,6,0,false,false,0.142886594,328ac0402912a60929e0d72e24eea05de9da6852bd917a6a2f31e87dd644503a,798b972f6b2953671b9dcf949f936a7e46c51682184918549d4b6bed58bae40e,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CADBH_c2h4/input0
gscdb137,BH28_CRBH_1_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,420,980,38,0,8,8,0,false,false,0.645531714,ab3b975ede412cfd2d1f968b76416a5ae268f543b708c194da43561af01fc4c9,185830574a13b35041990a9cd03ff21ceeea360777fdd5ce4ea5954a93f4d396,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_1_min/input0
gscdb137,BH28_CRBH_1_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,420,980,38,0,8,8,0,false,false,0.645531714,57e060280cd785038ea07ef8a0717ec3c98f76b263666e17ae87cbc186726ce8,1e8a3919741e91e963d5d7bb299ecd4af6cebc283f32ee2794642a4050601aa1,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_1_ts/input0
gscdb137,BH28_CRBH_2_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,549,1267,46,0,11,11,0,false,false,1.425186731,13dba11909904b6679c16e3d31ae197831bee26de183c8b06358434d3f0735f2,4dd0169cea690e3553a9120f5b4de848fd3650ee7d29114f24c8e74bacaf7c14,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_2_min/input0
gscdb137,BH28_CRBH_2_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,549,1267,46,0,11,11,0,false,false,1.425186731,193c71c131dfb1b2bf951d7d7a1f05c43d7eee51002b3c359293e4928a487906,6711c115ea715dab8338f09a895e52eae432c9595d0b974dbf62f61fe42580ff,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_2_ts/input0
gscdb137,BH28_CRBH_3_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,549,1294,52,0,10,10,0,false,false,1.455557719,72e03753c7d7226356aa00c922666250da8e740b76e06eac745a2abef204f28c,b5d712cb027b261fdbf443ef9827d4ba66d19ac0e1191a02bf13347f22dbd8f3,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_3_min/input0
gscdb137,BH28_CRBH_3_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,549,1294,52,0,10,10,0,false,false,1.455557719,d677b388d7082dc97c605082e6081465f42d620c5369494a6d4c1f394c2863cd,5ea941dd5831b489ea4c8d45fea156e4150d5b02e6b6667e818a407dfa644720,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_3_ts/input0
gscdb137,BH28_CRBH_4_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,433,1006,46,0,8,8,0,false,false,0.704264387,20a9026f406a89392e511f5f01fd80c6e9e82c5be0b4e825983fe84ab2e69b57,c0a718e8542db73a06db77f7752e448a5108466a4bdf64fdb07b0b046ac37499,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_4_min/input0
gscdb137,BH28_CRBH_4_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,433,1006,46,0,8,8,0,false,false,0.704264387,4fa276615a5b3674cd1b971e082f7999dff9a61139720244c4257564bff40e24,152e828734eda25d9a4ac1c7a2a290c2b3880607af486a975777a9f11e31535f,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_4_ts/input0
gscdb137,BH28_CRBH_5_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,562,1293,54,0,11,11,0,false,false,1.524064533,a69c22315202f767db6ce7a7112f061721a8aaede40cc0bbcad97db0922343ee,fbaaa0572bb233c738f5d218380a29a86afa658b18d89af159147438071d302f,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_5_min/input0
gscdb137,BH28_CRBH_5_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,562,1293,54,0,11,11,0,false,false,1.524064533,26e1d9f2f4eec5d0f1e6c0147f4fac38dd9600d5f431eb817b1c63822f289f9d,7b0c55e77c55de83d0ee555471bcc730299bacffbd07cdc2a007fc7d34e7d839,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_5_ts/input0
gscdb137,BH28_CRBH_6_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,562,1320,60,0,10,10,0,false,false,1.555889547,60556f54880d443a65550b7e0f7ab5d27e4ca4f6ec53f8c1ce33408dac8aa604,b6305c9bca3b414f2ce935d5dc7453c821af87d535c43805d13bc7cdda31953c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_6_min/input0
gscdb137,BH28_CRBH_6_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,562,1320,60,0,10,10,0,false,false,1.555889547,09ba88ac61f4075bb8686d21f191236be450026db532eb2b74e277b85c0f771b,b1d5f44f03f6dbd72e98e4294f5cb03bd206c6fa8cb19c5731b617354817d2a4,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_CRBH_6_ts/input0
gscdb137,BH28_PXBH_1_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,648,1408,40,0,16,16,0,false,false,2.205883026,0cdbb08feef9ee277969088be90019f4f10cfc73a2d89fac384b9bbf6f4690a7,9365b91a94b3259ed4cb35a98da965fa1d51a2b8bd06b1a4ef595cecedcd04fd,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_1_min/input0
gscdb137,BH28_PXBH_1_ts,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,648,1408,40,0,16,16,0,false,false,2.205883026,1a320aa6c1039da52e1715e5f0caa24be524067bfddf8035d7787a50ba76a7f2,48b6f1a8edd5d9251e84d77ed780352498341613475081ae648262aecec4c59c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_1_ts/input0
gscdb137,BH28_PXBH_2_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,528,1148,40,0,12,12,0,false,false,1.194514990,de6ea6730b6675bf273c9b3abb2e69aa9f658c3fa5c39866834173bc8f6d9a55,aeb5b689ec1d20d540d1198d2cea37b7502dc4cef1738ddf5a4d5d108e65978d,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_2_min/input0
gscdb137,BH28_PXBH_2_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,528,1148,40,0,12,12,0,false,false,1.194514990,0ecee9c4d5a195aefd5820c0fe4c4360d62c35d0a20aad0df0fc2b772547e4e2,46a2766386b21bc902440c442d694bc1b4121dbc01b6e2897cbb3f9dffcc28ba,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_2_ts/input0
gscdb137,BH28_PXBH_3_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,396,888,40,0,8,8,0,false,false,0.520066381,c62f116af89642105457a34ca9231d6f826fb8d9093e1d8fcb6d2f71562ceabf,790fa8d2e782ec4cc376bcec0d95bd719e0891bcac63011e03ca23fd3f5c5cd2,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_3_min/input0
gscdb137,BH28_PXBH_3_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,396,888,40,0,8,8,0,false,false,0.520066381,8ce046f6234995672242d82035f3e528165bdf52dc9b1ccd8425a4be1cfed798,b2ed50f9061fea815a43b47d60743b1be600096e4895f1d06e37902830a5ca7e,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_3_ts/input0
gscdb137,BH28_PXBH_4_min,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,495,1110,50,0,10,10,0,false,false,1.015242934,24a2ad74534ab8ad50309f843a7398db05268a3f01b32c8083826b93ac460dcb,c0d1fdbd014c640de451edf8d481133d5d2095113191daa0be3c5eb31d4ff10c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_4_min/input0
gscdb137,BH28_PXBH_4_ts,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,495,1110,50,0,10,10,0,false,false,1.015242934,6bfea53b95d1d1323483e7f1db254736d2a2a8bb7cb39de25d02c400b12b9ec0,6961766007a28052661770da46f755263c077e626eb52121aa87ee426c4700c1,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BH28_PXBH_4_ts/input0
gscdb137,BHDIV10_ed1,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,777,1776,62,0,16,16,0,false,false,3.999481559,bf3deb5ca865097aae2e530660484ae0bb80c1692aeca5a0165370fc78801a35,210dc21fdc17941aefd1227d70ffaaba999018216ef1e6c0bc927a5118b53331,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BHDIV10_ed1/input0
gscdb137,BHDIV10_ed10,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,288,666,22,0,6,6,0,false,false,0.206502199,86d8c31711f27e011291c1ab36ecf363377b32ec78aad37c5d316ac53391d238,ba0a8e2147c0e9ec097bb564cd11c57ddb8fef4f5f95cee8131a22b8f824a4f0,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BHDIV10_ed10/input0
gscdb137,BHDIV10_ed3,small_mhg,30000,30000,8000,62,30000,mhg,mhg,normal,72,8,1065,2415,78,0,23,23,0,false,false,10.213722847,d9cd1f8c076fe3bcd9b3ccccde433616012a0a12edea38b23ffb355c744da840,9db7ca8e1637040269621981b3b809c1665cde4b49009d8baf7704b2f9d2ad3c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BHDIV10_ed3/input0
gscdb137,BHDIV10_ed4,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,453,991,26,0,11,11,0,false,false,0.759255297,1ba855f86588d96a4c6a502b02b36d70c28fcdbe776b27f58618541768aa7aa2,d7e955960c34151366d0a6024854a05e76e1bb2ee8ac83ec5e3618e6a50d885a,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BHDIV10_ed4/input0
gscdb137,BHDIV10_ed5,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,403,860,28,0,10,10,0,false,false,0.521608889,1195e5da15c2ce58c1ef0e3c8d13c29c476a5f9a0724d0a6cd80c6e9d3f666a6,2e585878e5dcbed11ce25c1d90acca17f38945f536da4aa390e0ccc02e5d9e53,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BHDIV10_ed5/input0
gscdb137,BHDIV10_ed6,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,532,1201,48,0,11,11,0,false,false,1.268650427,fe9ea0d2b6636ac275963eaaa88f094f30e18d8cf35ec684a861448d7ac8085c,24c20b985d8171cdb962042fdcd5ccb0ed66b8aa832e52cda93ba37b71f1d09f,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/BHDIV10_ed6/input0
